user_id,item_id,item_type,timestamp,behavior_type,label,category,source_dataset
u38,i145,live_room,1700001114,click,1,music,sample
u44,i108,live_room,1700001115,exposure,0,game,sample
u41,i70,live_room,1700001116,click,1,food,sample
u31,i111,live_room,1700001117,click,1,sports,sample
u19,i118,live_room,1700001118,click,1,food,sample
u58,i16,live_room,1700001119,click,1,food,sample
u68,i11,live_room,1700001120,exposure,0,study,sample
u39,i145,live_room,1700001121,exposure,0,music,sample
u32,i78,live_room,1700001122,click,1,game,sample
u57,i12,live_room,1700001123,click,1,game,sample
u43,i80,live_room,1700001124,click,1,movie,sample
u49,i40,live_room,1700001125,click,1,food,sample
u57,i9,live_room,1700001126,exposure,0,sports,sample
u39,i57,live_room,1700001127,click,1,sports,sample
u27,i28,live_room,1700001128,click,1,food,sample
u69,i140,live_room,1700001129,exposure,0,movie,sample
u58,i88,live_room,1700001130,exposure,0,food,sample
u35,i36,live_room,1700001131,click,1,game,sample
u79,i52,live_room,1700001132,click,1,food,sample
u47,i95,live_room,1700001133,click,1,study,sample
u3,i8,live_room,1700001134,exposure,0,movie,sample
u11,i53,live_room,1700001135,click,1,study,sample
u21,i52,live_room,1700001136,exposure,0,food,sample
u65,i91,live_room,1700001137,click,1,music,sample
u12,i158,live_room,1700001138,exposure,0,movie,sample
u15,i142,live_room,1700001139,click,1,food,sample
u20,i72,live_room,1700001140,click,1,game,sample
u30,i46,live_room,1700001141,exposure,0,food,sample
u5,i101,live_room,1700001142,click,1,study,sample
u63,i155,live_room,1700001143,click,1,study,sample
u63,i89,live_room,1700001144,click,1,study,sample
u55,i69,live_room,1700001145,exposure,0,sports,sample
u13,i148,live_room,1700001146,click,1,food,sample
u27,i112,live_room,1700001147,exposure,0,food,sample
u43,i111,live_room,1700001148,exposure,0,sports,sample
u24,i118,live_room,1700001149,click,1,food,sample
u23,i95,live_room,1700001150,exposure,0,study,sample
u42,i94,live_room,1700001151,click,1,food,sample
u18,i114,live_room,1700001152,exposure,0,game,sample
u33,i141,live_room,1700001153,click,1,sports,sample
u30,i2,live_room,1700001154,click,1,movie,sample
u2,i93,live_room,1700001155,click,1,sports,sample
u48,i106,live_room,1700001156,exposure,0,food,sample
u48,i113,live_room,1700001157,exposure,0,study,sample
u35,i147,live_room,1700001158,exposure,0,sports,sample
u67,i26,live_room,1700001159,click,1,movie,sample
u42,i83,live_room,1700001160,click,1,study,sample
u47,i59,live_room,1700001161,click,1,study,sample
u54,i14,live_room,1700001162,exposure,0,movie,sample
u77,i79,live_room,1700001163,click,1,music,sample
u2,i75,live_room,1700001164,click,1,sports,sample
u23,i125,live_room,1700001165,click,1,study,sample
u64,i26,live_room,1700001166,exposure,0,movie,sample
u58,i87,live_room,1700001167,click,1,sports,sample
u10,i51,live_room,1700001168,click,1,sports,sample
u77,i157,live_room,1700001169,exposure,0,music,sample
u36,i137,live_room,1700001170,click,1,study,sample
u11,i83,live_room,1700001171,click,1,study,sample
u75,i79,live_room,1700001172,exposure,0,music,sample
u34,i83,live_room,1700001173,click,1,study,sample
u6,i144,live_room,1700001174,exposure,0,game,sample
u25,i129,live_room,1700001175,exposure,0,sports,sample
u45,i131,live_room,1700001176,click,1,study,sample
u79,i22,live_room,1700001177,click,1,food,sample
u22,i49,live_room,1700001178,exposure,0,music,sample
u33,i41,live_room,1700001179,click,1,study,sample
u3,i122,live_room,1700001180,exposure,0,movie,sample
u47,i115,live_room,1700001181,exposure,0,music,sample
u79,i64,live_room,1700001182,click,1,food,sample
u31,i46,live_room,1700001183,exposure,0,food,sample
u18,i125,live_room,1700001184,click,1,study,sample
u38,i159,live_room,1700001185,exposure,0,sports,sample
u24,i148,live_room,1700001186,click,1,food,sample
u21,i20,live_room,1700001187,click,1,movie,sample
u35,i150,live_room,1700001188,click,1,game,sample
u19,i38,live_room,1700001189,click,1,movie,sample
u28,i105,live_room,1700001190,click,1,sports,sample
u1,i142,live_room,1700001191,click,1,food,sample
u35,i54,live_room,1700001192,click,1,game,sample
u22,i157,live_room,1700001193,click,1,music,sample
u58,i72,live_room,1700001194,exposure,0,game,sample
u27,i89,live_room,1700001195,exposure,0,study,sample
u73,i102,live_room,1700001196,click,1,game,sample
u60,i155,live_room,1700001197,click,1,study,sample
u37,i94,live_room,1700001198,exposure,0,food,sample
u5,i34,live_room,1700001199,exposure,0,food,sample
u51,i43,live_room,1700001200,click,1,music,sample
u52,i26,live_room,1700001201,click,1,movie,sample
u22,i55,live_room,1700001202,click,1,music,sample
u34,i137,live_room,1700001203,click,1,study,sample
u72,i50,live_room,1700001204,click,1,movie,sample
u69,i14,live_room,1700001205,click,1,movie,sample
u53,i140,live_room,1700001206,click,1,movie,sample
u73,i145,live_room,1700001207,exposure,0,music,sample
u31,i37,live_room,1700001208,click,1,music,sample
u26,i20,live_room,1700001209,click,1,movie,sample
u70,i58,live_room,1700001210,click,1,food,sample
u2,i55,live_room,1700001211,exposure,0,music,sample
u29,i50,live_room,1700001212,click,1,movie,sample
u70,i8,live_room,1700001213,click,1,movie,sample
u79,i70,live_room,1700001214,click,1,food,sample
u60,i17,live_room,1700001215,exposure,0,study,sample
u48,i94,live_room,1700001216,click,1,food,sample
u18,i95,live_room,1700001217,click,1,study,sample
u19,i122,live_room,1700001218,click,1,movie,sample
u47,i11,live_room,1700001219,click,1,study,sample
u59,i136,live_room,1700001220,click,1,food,sample
u78,i111,live_room,1700001221,click,1,sports,sample
u52,i50,live_room,1700001222,click,1,movie,sample
u70,i117,live_room,1700001223,exposure,0,sports,sample
u76,i158,live_room,1700001224,exposure,0,movie,sample
u71,i133,live_room,1700001225,exposure,0,music,sample
u64,i152,live_room,1700001226,click,1,movie,sample
u45,i82,live_room,1700001227,exposure,0,food,sample
u57,i131,live_room,1700001228,exposure,0,study,sample
u48,i40,live_room,1700001229,click,1,food,sample
u43,i149,live_room,1700001230,exposure,0,study,sample
u52,i92,live_room,1700001231,exposure,0,movie,sample
u17,i40,live_room,1700001232,exposure,0,food,sample
u63,i71,live_room,1700001233,click,1,study,sample
u2,i141,live_room,1700001234,click,1,sports,sample
u8,i115,live_room,1700001235,exposure,0,music,sample
u61,i52,live_room,1700001236,click,1,food,sample
u59,i82,live_room,1700001237,click,1,food,sample
u50,i76,live_room,1700001238,click,1,food,sample
u22,i44,live_room,1700001239,click,1,movie,sample
u12,i154,live_room,1700001240,click,1,food,sample
u25,i39,live_room,1700001241,click,1,sports,sample
u66,i83,live_room,1700001242,click,1,study,sample
u23,i100,live_room,1700001243,exposure,0,food,sample
u32,i108,live_room,1700001244,exposure,0,game,sample
u28,i81,live_room,1700001245,click,1,sports,sample
u64,i121,live_room,1700001246,click,1,music,sample
u39,i133,live_room,1700001247,click,1,music,sample
u28,i83,live_room,1700001248,exposure,0,study,sample
u42,i22,live_room,1700001249,click,1,food,sample
u1,i34,live_room,1700001250,click,1,food,sample
u66,i23,live_room,1700001251,click,1,study,sample
u43,i103,live_room,1700001252,exposure,0,music,sample
u1,i46,live_room,1700001253,click,1,food,sample
u6,i48,live_room,1700001254,click,1,game,sample
u4,i26,live_room,1700001255,click,1,movie,sample
u49,i149,live_room,1700001256,exposure,0,study,sample
u67,i20,live_room,1700001257,click,1,movie,sample
u57,i66,live_room,1700001258,click,1,game,sample
u6,i42,live_room,1700001259,exposure,0,game,sample
u50,i118,live_room,1700001260,click,1,food,sample
u44,i4,live_room,1700001261,exposure,0,food,sample
u22,i43,live_room,1700001262,exposure,0,music,sample
u50,i100,live_room,1700001263,click,1,food,sample
u62,i68,live_room,1700001264,click,1,movie,sample
u6,i66,live_room,1700001265,click,1,game,sample
u60,i125,live_room,1700001266,click,1,study,sample
u68,i102,live_room,1700001267,click,1,game,sample
u3,i152,live_room,1700001268,click,1,movie,sample
u51,i115,live_room,1700001269,click,1,music,sample
u42,i70,live_room,1700001270,click,1,food,sample
u67,i62,live_room,1700001271,click,1,movie,sample
u30,i128,live_room,1700001272,click,1,movie,sample
u34,i17,live_room,1700001273,click,1,study,sample
u70,i106,live_room,1700001274,exposure,0,food,sample
u44,i48,live_room,1700001275,click,1,game,sample
u13,i100,live_room,1700001276,click,1,food,sample
u67,i32,live_room,1700001277,click,1,movie,sample
u46,i158,live_room,1700001278,click,1,movie,sample
u12,i148,live_room,1700001279,click,1,food,sample
u28,i114,live_room,1700001280,exposure,0,game,sample
u70,i74,live_room,1700001281,click,1,movie,sample
u46,i157,live_room,1700001282,exposure,0,music,sample
u33,i39,live_room,1700001283,click,1,sports,sample
u38,i79,live_room,1700001284,exposure,0,music,sample
u75,i98,live_room,1700001285,click,1,movie,sample
u69,i20,live_room,1700001286,click,1,movie,sample
u58,i130,live_room,1700001287,click,1,food,sample
u8,i61,live_room,1700001288,click,1,music,sample
u36,i137,live_room,1700001289,click,1,study,sample
u12,i82,live_room,1700001290,exposure,0,food,sample
u22,i61,live_room,1700001291,click,1,music,sample
u32,i84,live_room,1700001292,click,1,game,sample
u61,i70,live_room,1700001293,exposure,0,food,sample
u13,i55,live_room,1700001294,click,1,music,sample
u25,i93,live_room,1700001295,exposure,0,sports,sample
u7,i22,live_room,1700001296,exposure,0,food,sample
u63,i95,live_room,1700001297,click,1,study,sample
u48,i76,live_room,1700001298,click,1,food,sample
u23,i101,live_room,1700001299,click,1,study,sample
u28,i9,live_room,1700001300,click,1,sports,sample
u25,i99,live_room,1700001301,exposure,0,sports,sample
u25,i33,live_room,1700001302,exposure,0,sports,sample
u68,i42,live_room,1700001303,exposure,0,game,sample
u50,i148,live_room,1700001304,click,1,food,sample
u3,i94,live_room,1700001305,exposure,0,food,sample
u53,i14,live_room,1700001306,click,1,movie,sample
u42,i22,live_room,1700001307,click,1,food,sample
u74,i52,live_room,1700001308,click,1,food,sample
u53,i26,live_room,1700001309,click,1,movie,sample
u50,i148,live_room,1700001310,click,1,food,sample
u57,i30,live_room,1700001311,click,1,game,sample
u72,i8,live_room,1700001312,click,1,movie,sample
u77,i103,live_room,1700001313,click,1,music,sample
u4,i92,live_room,1700001314,click,1,movie,sample
u17,i6,live_room,1700001315,click,1,game,sample
u5,i158,live_room,1700001316,exposure,0,movie,sample
u43,i68,live_room,1700001317,click,1,movie,sample
u0,i36,live_room,1700001318,click,1,game,sample
u67,i74,live_room,1700001319,click,1,movie,sample
u51,i115,live_room,1700001320,exposure,0,music,sample
u33,i39,live_room,1700001321,click,1,sports,sample
u5,i77,live_room,1700001322,click,1,study,sample
u19,i98,live_room,1700001323,click,1,movie,sample
u15,i148,live_room,1700001324,click,1,food,sample
u20,i87,live_room,1700001325,click,1,sports,sample
u77,i14,live_room,1700001326,click,1,movie,sample
u78,i33,live_room,1700001327,exposure,0,sports,sample
u58,i127,live_room,1700001328,exposure,0,music,sample
u55,i102,live_room,1700001329,exposure,0,game,sample
u31,i79,live_room,1700001330,click,1,music,sample
u16,i87,live_room,1700001331,click,1,sports,sample
u52,i50,live_room,1700001332,exposure,0,movie,sample
u3,i134,live_room,1700001333,click,1,movie,sample
u55,i21,live_room,1700001334,exposure,0,sports,sample
u41,i40,live_room,1700001335,click,1,food,sample
u26,i56,live_room,1700001336,exposure,0,movie,sample
u14,i106,live_room,1700001337,click,1,food,sample
u52,i132,live_room,1700001338,exposure,0,game,sample
u24,i148,live_room,1700001339,click,1,food,sample
u38,i157,live_room,1700001340,click,1,music,sample
u35,i90,live_room,1700001341,click,1,game,sample
u52,i44,live_room,1700001342,exposure,0,movie,sample
u70,i28,live_room,1700001343,click,1,food,sample
u48,i64,live_room,1700001344,click,1,food,sample
u65,i61,live_room,1700001345,click,1,music,sample
u4,i26,live_room,1700001346,click,1,movie,sample
u26,i43,live_room,1700001347,exposure,0,music,sample
u37,i86,live_room,1700001348,exposure,0,movie,sample
u1,i100,live_room,1700001349,click,1,food,sample
u38,i16,live_room,1700001350,exposure,0,food,sample
u34,i29,live_room,1700001351,click,1,study,sample
u17,i90,live_room,1700001352,click,1,game,sample
u41,i142,live_room,1700001353,click,1,food,sample
u35,i90,live_room,1700001354,exposure,0,game,sample
u54,i14,live_room,1700001355,click,1,movie,sample
u47,i143,live_room,1700001356,click,1,study,sample
u49,i132,live_room,1700001357,exposure,0,game,sample
u27,i118,live_room,1700001358,click,1,food,sample
u28,i141,live_room,1700001359,click,1,sports,sample
u56,i152,live_room,1700001360,exposure,0,movie,sample
u32,i61,live_room,1700001361,click,1,music,sample
u3,i86,live_room,1700001362,click,1,movie,sample
u41,i145,live_room,1700001363,exposure,0,music,sample
u4,i68,live_room,1700001364,click,1,movie,sample
u27,i4,live_room,1700001365,exposure,0,food,sample
u60,i113,live_room,1700001366,exposure,0,study,sample
u0,i84,live_room,1700001367,click,1,game,sample
u40,i72,live_room,1700001368,click,1,game,sample
u7,i106,live_room,1700001369,click,1,food,sample
u78,i39,live_room,1700001370,click,1,sports,sample
u37,i76,live_room,1700001371,click,1,food,sample
u32,i144,live_room,1700001372,click,1,game,sample
u18,i35,live_room,1700001373,click,1,study,sample
u42,i136,live_room,1700001374,click,1,food,sample
u2,i39,live_room,1700001375,click,1,sports,sample
u31,i85,live_room,1700001376,exposure,0,music,sample
u16,i113,live_room,1700001377,exposure,0,study,sample
u57,i126,live_room,1700001378,click,1,game,sample
u44,i156,live_room,1700001379,exposure,0,game,sample
u14,i112,live_room,1700001380,click,1,food,sample
u27,i77,live_room,1700001381,exposure,0,study,sample
u52,i14,live_room,1700001382,click,1,movie,sample
u75,i80,live_room,1700001383,click,1,movie,sample
u79,i88,live_room,1700001384,click,1,food,sample
u79,i82,live_room,1700001385,exposure,0,food,sample
u53,i26,live_room,1700001386,click,1,movie,sample
u5,i125,live_room,1700001387,click,1,study,sample
u2,i119,live_room,1700001388,click,1,study,sample
u54,i8,live_room,1700001389,click,1,movie,sample
u60,i113,live_room,1700001390,click,1,study,sample
u20,i21,live_room,1700001391,click,1,sports,sample
u6,i108,live_room,1700001392,exposure,0,game,sample
u20,i111,live_room,1700001393,click,1,sports,sample
u59,i52,live_room,1700001394,click,1,food,sample
u45,i137,live_room,1700001395,click,1,study,sample
u77,i91,live_room,1700001396,exposure,0,music,sample
u55,i5,live_room,1700001397,exposure,0,study,sample
u56,i9,live_room,1700001398,click,1,sports,sample
u64,i140,live_room,1700001399,click,1,movie,sample
u50,i125,live_room,1700001400,exposure,0,study,sample
u36,i83,live_room,1700001401,click,1,study,sample
u36,i137,live_room,1700001402,click,1,study,sample
u48,i124,live_room,1700001403,click,1,food,sample
u12,i28,live_room,1700001404,exposure,0,food,sample
u54,i8,live_room,1700001405,click,1,movie,sample
u40,i150,live_room,1700001406,exposure,0,game,sample
u58,i142,live_room,1700001407,click,1,food,sample
u74,i106,live_room,1700001408,click,1,food,sample
u39,i130,live_room,1700001409,exposure,0,food,sample
u40,i156,live_room,1700001410,click,1,game,sample
u56,i141,live_room,1700001411,click,1,sports,sample
u40,i64,live_room,1700001412,exposure,0,food,sample
u47,i113,live_room,1700001413,click,1,study,sample
u10,i99,live_room,1700001414,exposure,0,sports,sample
u74,i25,live_room,1700001415,click,1,music,sample
u46,i158,live_room,1700001416,click,1,movie,sample
u20,i9,live_room,1700001417,click,1,sports,sample
u41,i130,live_room,1700001418,click,1,food,sample
u13,i94,live_room,1700001419,click,1,food,sample
u65,i73,live_room,1700001420,exposure,0,music,sample
u25,i57,live_room,1700001421,click,1,sports,sample
u31,i85,live_room,1700001422,exposure,0,music,sample
u1,i100,live_room,1700001423,click,1,food,sample
u18,i41,live_room,1700001424,click,1,study,sample
u35,i99,live_room,1700001425,exposure,0,sports,sample
u1,i136,live_room,1700001426,exposure,0,food,sample
u72,i86,live_room,1700001427,click,1,movie,sample
u65,i31,live_room,1700001428,click,1,music,sample
u1,i118,live_room,1700001429,exposure,0,food,sample
u75,i16,live_room,1700001430,click,1,food,sample
u70,i75,live_room,1700001431,click,1,sports,sample
u20,i3,live_room,1700001432,click,1,sports,sample
u46,i128,live_room,1700001433,click,1,movie,sample
u54,i92,live_room,1700001434,click,1,movie,sample
u27,i151,live_room,1700001435,exposure,0,music,sample
u58,i83,live_room,1700001436,click,1,study,sample
u79,i10,live_room,1700001437,click,1,food,sample
u39,i147,live_room,1700001438,exposure,0,sports,sample
u41,i52,live_room,1700001439,click,1,food,sample
u56,i39,live_room,1700001440,click,1,sports,sample
u71,i156,live_room,1700001441,click,1,game,sample
u30,i74,live_room,1700001442,click,1,movie,sample
u57,i66,live_room,1700001443,click,1,game,sample
u32,i78,live_room,1700001444,click,1,game,sample
u16,i27,live_room,1700001445,click,1,sports,sample
u58,i142,live_room,1700001446,click,1,food,sample
u62,i50,live_room,1700001447,click,1,movie,sample
u8,i134,live_room,1700001448,exposure,0,movie,sample
u41,i24,live_room,1700001449,exposure,0,game,sample
u43,i32,live_room,1700001450,exposure,0,movie,sample
u19,i104,live_room,1700001451,click,1,movie,sample
u48,i28,live_room,1700001452,click,1,food,sample
u67,i124,live_room,1700001453,exposure,0,food,sample
u40,i0,live_room,1700001454,click,1,game,sample
u72,i95,live_room,1700001455,exposure,0,study,sample
u29,i140,live_room,1700001456,click,1,movie,sample
u51,i8,live_room,1700001457,click,1,movie,sample
u50,i41,live_room,1700001458,exposure,0,study,sample
u75,i2,live_room,1700001459,click,1,movie,sample
u23,i47,live_room,1700001460,click,1,study,sample
u19,i38,live_room,1700001461,click,1,movie,sample
u43,i32,live_room,1700001462,click,1,movie,sample
u22,i1,live_room,1700001463,exposure,0,music,sample
u64,i134,live_room,1700001464,click,1,movie,sample
u0,i90,live_room,1700001465,click,1,game,sample
u24,i46,live_room,1700001466,click,1,food,sample
u22,i50,live_room,1700001467,exposure,0,movie,sample
u44,i12,live_room,1700001468,click,1,game,sample
u39,i81,live_room,1700001469,click,1,sports,sample
u10,i134,live_room,1700001470,exposure,0,movie,sample
u71,i103,live_room,1700001471,click,1,music,sample
u54,i26,live_room,1700001472,click,1,movie,sample
u56,i135,live_room,1700001473,click,1,sports,sample
u28,i52,live_room,1700001474,click,1,food,sample
u69,i26,live_room,1700001475,click,1,movie,sample
u79,i154,live_room,1700001476,exposure,0,food,sample
u73,i42,live_room,1700001477,click,1,game,sample
u74,i76,live_room,1700001478,click,1,food,sample
u71,i38,live_room,1700001479,exposure,0,movie,sample
u35,i72,live_room,1700001480,click,1,game,sample
u56,i38,live_room,1700001481,exposure,0,movie,sample
u26,i122,live_room,1700001482,click,1,movie,sample
u61,i82,live_room,1700001483,exposure,0,food,sample
u16,i159,live_room,1700001484,click,1,sports,sample
u1,i58,live_room,1700001485,click,1,food,sample
u17,i136,live_room,1700001486,click,1,food,sample
u53,i74,live_room,1700001487,click,1,movie,sample
u0,i18,live_room,1700001488,click,1,game,sample
u68,i30,live_room,1700001489,exposure,0,game,sample
u60,i95,live_room,1700001490,exposure,0,study,sample
u77,i19,live_room,1700001491,click,1,music,sample
u51,i67,live_room,1700001492,click,1,music,sample
u78,i39,live_room,1700001493,click,1,sports,sample
u76,i123,live_room,1700001494,exposure,0,sports,sample
u2,i89,live_room,1700001495,exposure,0,study,sample
u67,i38,live_room,1700001496,click,1,movie,sample
u51,i49,live_room,1700001497,click,1,music,sample
u40,i78,live_room,1700001498,click,1,game,sample
u33,i141,live_room,1700001499,click,1,sports,sample
u73,i6,live_room,1700001500,exposure,0,game,sample
u54,i80,live_room,1700001501,click,1,movie,sample
u56,i159,live_room,1700001502,click,1,sports,sample
u36,i47,live_room,1700001503,click,1,study,sample
u18,i5,live_room,1700001504,click,1,study,sample
u12,i119,live_room,1700001505,exposure,0,study,sample
u31,i1,live_room,1700001506,exposure,0,music,sample
u79,i40,live_room,1700001507,click,1,food,sample
u7,i28,live_room,1700001508,click,1,food,sample
u16,i9,live_room,1700001509,click,1,sports,sample
u40,i48,live_room,1700001510,click,1,game,sample
u56,i58,live_room,1700001511,click,1,food,sample
u24,i130,live_room,1700001512,click,1,food,sample
u47,i11,live_room,1700001513,click,1,study,sample
u75,i135,live_room,1700001514,exposure,0,sports,sample
u43,i122,live_room,1700001515,exposure,0,movie,sample
u5,i103,live_room,1700001516,click,1,music,sample
u69,i79,live_room,1700001517,click,1,music,sample
u32,i33,live_room,1700001518,exposure,0,sports,sample
u17,i24,live_room,1700001519,click,1,game,sample
u36,i99,live_room,1700001520,exposure,0,sports,sample
u29,i104,live_room,1700001521,click,1,movie,sample
u75,i140,live_room,1700001522,click,1,movie,sample
u8,i155,live_room,1700001523,exposure,0,study,sample
u5,i107,live_room,1700001524,click,1,study,sample
u44,i42,live_room,1700001525,click,1,game,sample
u44,i72,live_room,1700001526,click,1,game,sample
u51,i151,live_room,1700001527,exposure,0,music,sample
u40,i12,live_room,1700001528,exposure,0,game,sample
u69,i50,live_room,1700001529,click,1,movie,sample
u29,i44,live_room,1700001530,click,1,movie,sample
u42,i46,live_room,1700001531,click,1,food,sample
u68,i54,live_room,1700001532,click,1,game,sample
u78,i33,live_room,1700001533,click,1,sports,sample
u1,i76,live_room,1700001534,click,1,food,sample
u45,i159,live_room,1700001535,click,1,sports,sample
u60,i53,live_room,1700001536,exposure,0,study,sample
u44,i126,live_room,1700001537,click,1,game,sample
u53,i66,live_room,1700001538,exposure,0,game,sample
u8,i13,live_room,1700001539,click,1,music,sample
u23,i109,live_room,1700001540,exposure,0,music,sample
u13,i16,live_room,1700001541,click,1,food,sample
u51,i127,live_room,1700001542,exposure,0,music,sample
u55,i42,live_room,1700001543,click,1,game,sample
u79,i4,live_room,1700001544,click,1,food,sample
u54,i20,live_room,1700001545,click,1,movie,sample
u56,i12,live_room,1700001546,exposure,0,game,sample
u75,i7,live_room,1700001547,exposure,0,music,sample
u61,i154,live_room,1700001548,click,1,food,sample
u22,i72,live_room,1700001549,exposure,0,game,sample
u0,i72,live_room,1700001550,click,1,game,sample
u63,i137,live_room,1700001551,click,1,study,sample
u33,i63,live_room,1700001552,click,1,sports,sample
u71,i124,live_room,1700001553,exposure,0,food,sample
u61,i52,live_room,1700001554,click,1,food,sample
u67,i50,live_room,1700001555,click,1,movie,sample
u35,i24,live_room,1700001556,click,1,game,sample
u36,i41,live_room,1700001557,exposure,0,study,sample
u35,i90,live_room,1700001558,click,1,game,sample
u33,i93,live_room,1700001559,click,1,sports,sample
u33,i75,live_room,1700001560,click,1,sports,sample
u77,i97,live_room,1700001561,click,1,music,sample
u56,i129,live_room,1700001562,click,1,sports,sample
u61,i64,live_room,1700001563,exposure,0,food,sample
u9,i54,live_room,1700001564,exposure,0,game,sample
u30,i122,live_room,1700001565,click,1,movie,sample
u27,i22,live_room,1700001566,click,1,food,sample
u1,i36,live_room,1700001567,exposure,0,game,sample
u44,i6,live_room,1700001568,click,1,game,sample
u46,i98,live_room,1700001569,click,1,movie,sample
u73,i30,live_room,1700001570,click,1,game,sample
u15,i77,live_room,1700001571,exposure,0,study,sample
u37,i66,live_room,1700001572,click,1,game,sample
u73,i150,live_room,1700001573,click,1,game,sample
u38,i145,live_room,1700001574,click,1,music,sample
u54,i44,live_room,1700001575,click,1,movie,sample
u59,i34,live_room,1700001576,click,1,food,sample
u20,i63,live_room,1700001577,click,1,sports,sample
u75,i2,live_room,1700001578,click,1,movie,sample
u37,i16,live_room,1700001579,click,1,food,sample
u44,i49,live_room,1700001580,exposure,0,music,sample
u17,i93,live_room,1700001581,exposure,0,sports,sample
u13,i51,live_room,1700001582,click,1,sports,sample
u10,i111,live_room,1700001583,click,1,sports,sample
u60,i43,live_room,1700001584,exposure,0,music,sample
u18,i29,live_room,1700001585,click,1,study,sample
u54,i134,live_room,1700001586,exposure,0,movie,sample
u12,i34,live_room,1700001587,click,1,food,sample
u37,i130,live_room,1700001588,exposure,0,food,sample
u58,i94,live_room,1700001589,click,1,food,sample
u14,i82,live_room,1700001590,click,1,food,sample
u31,i151,live_room,1700001591,click,1,music,sample
u17,i36,live_room,1700001592,click,1,game,sample
u72,i86,live_room,1700001593,click,1,movie,sample
u37,i106,live_room,1700001594,click,1,food,sample
u23,i65,live_room,1700001595,click,1,study,sample
u67,i125,live_room,1700001596,exposure,0,study,sample
u7,i46,live_room,1700001597,click,1,food,sample
u14,i53,live_room,1700001598,click,1,study,sample
u32,i0,live_room,1700001599,click,1,game,sample
u1,i136,live_room,1700001600,click,1,food,sample
u55,i66,live_room,1700001601,click,1,game,sample
u47,i23,live_room,1700001602,click,1,study,sample
u59,i124,live_room,1700001603,click,1,food,sample
u5,i125,live_room,1700001604,click,1,study,sample
u10,i153,live_room,1700001605,click,1,sports,sample
u49,i4,live_room,1700001606,click,1,food,sample
u9,i138,live_room,1700001607,click,1,game,sample
u68,i102,live_room,1700001608,click,1,game,sample
u31,i37,live_room,1700001609,click,1,music,sample
u27,i70,live_room,1700001610,click,1,food,sample
u19,i92,live_room,1700001611,click,1,movie,sample
u63,i35,live_room,1700001612,click,1,study,sample
u71,i55,live_room,1700001613,click,1,music,sample
u60,i95,live_room,1700001614,exposure,0,study,sample
u10,i135,live_room,1700001615,click,1,sports,sample
u67,i63,live_room,1700001616,click,1,sports,sample
u79,i46,live_room,1700001617,click,1,food,sample
u54,i110,live_room,1700001618,click,1,movie,sample
u78,i81,live_room,1700001619,exposure,0,sports,sample
u56,i81,live_room,1700001620,click,1,sports,sample
u70,i136,live_room,1700001621,click,1,food,sample
u27,i136,live_room,1700001622,click,1,food,sample
u36,i35,live_room,1700001623,click,1,study,sample
u3,i61,live_room,1700001624,exposure,0,music,sample
u5,i130,live_room,1700001625,exposure,0,food,sample
u46,i146,live_room,1700001626,click,1,movie,sample
u52,i26,live_room,1700001627,exposure,0,movie,sample
u52,i74,live_room,1700001628,click,1,movie,sample
u52,i80,live_room,1700001629,click,1,movie,sample
u42,i118,live_room,1700001630,click,1,food,sample
u21,i38,live_room,1700001631,click,1,movie,sample
u62,i58,live_room,1700001632,exposure,0,food,sample
u42,i30,live_room,1700001633,click,1,game,sample
u19,i95,live_room,1700001634,exposure,0,study,sample
u44,i126,live_room,1700001635,click,1,game,sample
u64,i104,live_room,1700001636,click,1,movie,sample
u22,i121,live_room,1700001637,exposure,0,music,sample
u50,i34,live_room,1700001638,exposure,0,food,sample
u41,i40,live_room,1700001639,click,1,food,sample
u17,i24,live_room,1700001640,click,1,game,sample
u45,i41,live_room,1700001641,click,1,study,sample
u0,i60,live_room,1700001642,click,1,game,sample
u49,i100,live_room,1700001643,click,1,food,sample
u13,i50,live_room,1700001644,exposure,0,movie,sample
u32,i66,live_room,1700001645,click,1,game,sample
u61,i129,live_room,1700001646,exposure,0,sports,sample
u61,i34,live_room,1700001647,click,1,food,sample
u19,i50,live_room,1700001648,click,1,movie,sample
u44,i30,live_room,1700001649,click,1,game,sample
u36,i1,live_room,1700001650,exposure,0,music,sample
u39,i57,live_room,1700001651,click,1,sports,sample
u73,i24,live_room,1700001652,click,1,game,sample
u45,i95,live_room,1700001653,click,1,study,sample
u20,i123,live_room,1700001654,click,1,sports,sample
u52,i70,live_room,1700001655,exposure,0,food,sample
u67,i110,live_room,1700001656,click,1,movie,sample
u48,i82,live_room,1700001657,click,1,food,sample
u60,i35,live_room,1700001658,click,1,study,sample
u62,i80,live_room,1700001659,click,1,movie,sample
u47,i147,live_room,1700001660,exposure,0,sports,sample
u37,i100,live_room,1700001661,click,1,food,sample
u63,i71,live_room,1700001662,click,1,study,sample
u41,i4,live_room,1700001663,exposure,0,food,sample
u5,i11,live_room,1700001664,click,1,study,sample
u18,i31,live_room,1700001665,click,1,music,sample
u44,i141,live_room,1700001666,click,1,sports,sample
u17,i24,live_room,1700001667,click,1,game,sample
u33,i39,live_room,1700001668,click,1,sports,sample
u64,i134,live_room,1700001669,exposure,0,movie,sample
u64,i38,live_room,1700001670,click,1,movie,sample
u61,i19,live_room,1700001671,click,1,music,sample
u4,i86,live_room,1700001672,click,1,movie,sample
u40,i6,live_room,1700001673,click,1,game,sample
